Date,Open,High,Low,Close,Adj Close,Volume
2020-02-12,491.450012,494.399994,479.250000,483.250000,481.106750,2141454
2020-02-13,482.700012,485.549988,474.149994,482.100006,479.961853,1175915
2020-02-14,484.549988,496.399994,484.000000,485.450012,483.296997,1570830
2020-02-17,486.000000,488.399994,481.250000,485.350006,483.197449,960652
2020-02-18,482.100006,482.649994,473.000000,480.399994,478.269379,949344
2020-02-19,483.250000,487.649994,477.649994,480.049988,477.920929,1174731
2020-02-20,479.000000,490.899994,476.000000,484.500000,482.351227,893829
2020-02-24,482.549988,482.549988,458.250000,462.299988,460.249664,1341865
2020-02-25,458.000000,468.700012,456.000000,464.850006,462.788361,1184693
2020-02-26,458.600006,465.149994,452.649994,458.299988,456.267395,1382554
2020-02-27,454.700012,463.899994,450.049988,461.600006,459.552795,1190250
2020-02-28,450.000000,450.000000,422.700012,435.399994,433.468964,2250396
2020-03-02,440.500000,466.399994,440.000000,450.950012,448.950012,1421454
2020-03-03,448.000000,461.200012,435.750000,443.850006,443.850006,2683562
2020-03-04,438.899994,441.899994,426.000000,436.600006,436.600006,2354370
2020-03-05,436.000000,443.399994,432.100006,439.950012,439.950012,1473099
2020-03-06,428.100006,442.000000,422.750000,439.399994,439.399994,1385610
2020-03-09,418.000000,418.000000,401.000000,412.799988,412.799988,2249529
2020-03-11,412.399994,412.950012,394.000000,402.399994,402.399994,2606148
2020-03-12,381.200012,381.750000,363.299988,369.149994,369.149994,4375162
2020-03-13,332.500000,382.000000,332.500000,378.149994,378.149994,1900915
2020-03-16,351.000000,378.000000,349.200012,370.299988,370.299988,1238077
2020-03-17,370.000000,389.950012,350.850006,356.850006,356.850006,1538037
2020-03-18,365.000000,366.500000,335.950012,347.100006,347.100006,1713773
2020-03-19,330.000000,334.850006,301.500000,305.100006,305.100006,3200990
2020-03-20,305.000000,328.000000,292.399994,301.250000,301.250000,3649612
2020-03-23,279.000000,284.000000,242.600006,245.750000,245.750000,1940415
2020-03-24,243.300003,267.000000,234.199997,245.149994,245.149994,3289425
2020-03-25,246.649994,261.600006,237.850006,253.649994,253.649994,1436123
2020-03-26,255.000000,288.000000,248.000000,283.750000,283.750000,2370269
2020-03-27,291.250000,297.750000,255.399994,264.100006,264.100006,1954218
2020-03-30,258.700012,259.649994,244.000000,246.350006,246.350006,1963543
2020-03-31,249.949997,253.550003,231.050003,234.949997,234.949997,2858267
2020-04-01,234.399994,234.399994,223.250000,230.050003,230.050003,3183888
2020-04-03,230.000000,230.050003,215.000000,219.649994,219.649994,2286232
2020-04-07,224.850006,225.199997,207.500000,218.500000,218.500000,5465734
2020-04-08,218.449997,261.000000,214.600006,231.550003,231.550003,5030676
2020-04-09,239.800003,250.000000,235.050003,245.550003,245.550003,1893139
2020-04-13,250.000000,250.000000,235.449997,239.350006,239.350006,1008656
2020-04-15,243.699997,253.000000,235.050003,237.300003,237.300003,1874948
2020-04-16,237.300003,243.750000,229.000000,238.449997,238.449997,2238188
2020-04-17,250.100006,286.000000,246.000000,283.799988,283.799988,11341585
2020-04-20,289.299988,295.000000,277.399994,290.350006,290.350006,6400285
2020-04-21,282.000000,283.850006,256.549988,259.299988,259.299988,3072350
2020-04-22,255.000000,263.350006,250.600006,256.399994,256.399994,2497060
2020-04-23,260.000000,271.399994,254.250000,256.500000,256.500000,3012694
2020-04-24,251.100006,265.000000,251.100006,263.250000,263.250000,2241342
2020-04-27,268.500000,278.850006,265.750000,271.200012,271.200012,2873596
2020-04-28,272.000000,277.850006,263.299988,266.750000,266.750000,1615231
2020-04-29,267.500000,287.450012,265.600006,282.049988,282.049988,3470987
2020-04-30,290.000000,324.350006,287.000000,309.200012,309.200012,8508735
2020-05-04,298.500000,298.700012,267.899994,269.799988,269.799988,3450305
2020-05-05,276.000000,283.899994,270.299988,279.149994,279.149994,4391899
2020-05-06,279.000000,287.799988,272.500000,284.799988,284.799988,3620864
2020-05-07,284.000000,292.500000,276.399994,278.149994,278.149994,2853200
2020-05-08,285.700012,298.799988,277.000000,279.799988,279.799988,3936943
2020-05-11,280.799988,295.899994,280.750000,286.549988,286.549988,4424434
2020-05-12,283.000000,287.549988,270.100006,284.000000,284.000000,2888134
2020-05-13,299.000000,303.350006,282.950012,285.299988,285.299988,6278881
2020-05-14,282.000000,282.000000,271.350006,276.299988,276.299988,2984629
2020-05-15,279.100006,280.750000,271.149994,277.299988,277.299988,3499251
2020-05-18,284.000000,288.000000,263.100006,269.700012,269.700012,5345881
2020-05-19,273.600006,281.299988,269.000000,270.600006,270.600006,2623792
2020-05-20,270.500000,283.799988,267.700012,281.899994,281.899994,2514032
2020-05-21,284.350006,296.000000,281.549988,291.600006,291.600006,3845052
2020-05-22,287.649994,294.450012,277.700012,284.350006,284.350006,3357220
2020-05-26,290.000000,294.899994,286.700012,291.700012,291.700012,1913305
2020-05-27,293.549988,301.799988,287.149994,288.350006,288.350006,4309946
2020-05-28,291.299988,310.399994,290.000000,306.950012,306.950012,4702998
2020-05-29,305.000000,336.600006,300.649994,326.049988,326.049988,5943563
2020-06-01,332.899994,338.899994,328.000000,334.200012,334.200012,3600418
2020-06-02,336.000000,342.000000,332.000000,333.850006,333.850006,4370997
2020-06-03,336.250000,344.750000,331.100006,334.450012,334.450012,2993273
2020-06-04,336.500000,350.299988,335.649994,340.950012,340.950012,4237284
2020-06-05,345.600006,350.000000,341.799988,349.049988,349.049988,2421775
2020-06-08,354.049988,372.750000,354.049988,363.000000,363.000000,6093965
2020-06-09,373.000000,378.899994,356.149994,362.149994,362.149994,5881791
2020-06-10,364.899994,366.299988,350.399994,353.950012,353.950012,2361211
2020-06-11,354.500000,363.549988,349.450012,353.350006,353.350006,1191102
2020-06-12,330.000000,355.200012,327.000000,350.500000,350.500000,2224247
2020-06-15,351.000000,351.200012,337.049988,340.500000,340.500000,1534878
2020-06-16,348.299988,358.899994,343.500000,348.149994,348.149994,2349769
2020-06-17,346.700012,363.899994,344.500000,358.149994,358.149994,3217717
2020-06-18,357.700012,363.600006,355.750000,360.350006,360.350006,1479580
2020-06-19,363.899994,379.799988,361.549988,375.799988,375.799988,3234162
2020-06-22,379.899994,385.700012,367.049988,373.149994,373.149994,3190009
2020-06-23,373.149994,377.799988,367.000000,368.950012,368.950012,1894701
2020-06-24,368.950012,374.600006,353.700012,356.649994,356.649994,1634500
2020-06-25,351.950012,365.000000,348.149994,357.450012,357.450012,1726134
2020-06-26,363.200012,363.200012,350.450012,352.500000,352.500000,1246334
2020-06-29,350.000000,353.600006,309.250000,316.500000,316.500000,9808466
2020-06-30,315.000000,322.549988,306.600006,319.350006,319.350006,9498212
2020-07-01,322.000000,341.700012,321.000000,337.350006,337.350006,6851171
2020-07-02,337.000000,342.100006,331.549988,334.399994,334.399994,1795803
2020-07-03,340.950012,361.399994,338.049988,358.799988,358.799988,8521914
2020-07-06,360.100006,370.000000,353.750000,368.350006,368.350006,4786362
2020-07-07,368.950012,378.000000,362.399994,375.350006,375.350006,3343597
2020-07-08,375.000000,378.700012,360.250000,362.500000,362.500000,1854363
2020-07-09,364.149994,371.899994,363.200012,369.750000,369.750000,2555821
2020-07-10,368.950012,374.450012,353.149994,354.500000,354.500000,2925733
2020-07-13,359.000000,377.899994,358.299988,369.049988,369.049988,8621251
2020-07-14,366.899994,375.000000,363.000000,366.799988,366.799988,4831790
2020-07-15,371.950012,376.799988,363.799988,366.549988,366.549988,3224171
2020-07-16,369.649994,383.799988,362.950012,379.299988,379.299988,5333436
2020-07-17,381.000000,386.000000,375.250000,377.450012,377.450012,2685499
2020-07-20,382.799988,387.149994,376.850006,382.700012,382.700012,3833797
2020-07-21,383.500000,386.750000,379.649994,384.350006,384.350006,2329570
2020-07-22,386.000000,389.000000,379.250000,387.200012,387.200012,3337571
2020-07-23,388.000000,397.600006,386.000000,389.450012,389.450012,3381800
2020-07-24,389.000000,389.000000,377.200012,384.100006,384.100006,2205238
2020-07-27,384.000000,388.649994,379.250000,382.799988,382.799988,1628936
2020-07-28,383.500000,394.500000,379.450012,393.250000,393.250000,2260156
2020-07-29,395.000000,398.000000,382.799988,385.950012,385.950012,1995708
